Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"TAPBP","TAP Binding Protein","Protein Coding","43","GC06M033299","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAPBP"
"APOD","Apolipoprotein D","Protein Coding","43","GC03M195568","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOD"
"DUSP19","Dual Specificity Phosphatase 19","Protein Coding","38","GC02P183078","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP19"
"CPLX1","Complexin 1","Protein Coding","42","GC04M000784","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPLX1"
"FRS2","Fibroblast Growth Factor Receptor Substrate 2","Protein Coding","41","GC12P069471","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRS2"
"MDC1","Mediator Of DNA Damage Checkpoint 1","Protein Coding","41","GC06M030795","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDC1"
"EIF2AK4","Eukaryotic Translation Initiation Factor 2 Alpha Kinase 4","Protein Coding","45","GC15P039934","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2AK4"
"PCGF2","Polycomb Group Ring Finger 2","Protein Coding","38","GC17M038733","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCGF2"
"RORC","RAR Related Orphan Receptor C","Protein Coding","45","GC01M151806","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RORC"
"UCN2","Urocortin 2","Protein Coding","33","GC03M048561","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCN2"
"VTI1B","Vesicle Transport Through Interaction With T-SNAREs 1B","Protein Coding","42","GC14M067647","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VTI1B"
"CAPZB","Capping Actin Protein Of Muscle Z-Line Subunit Beta","Protein Coding","40","GC01M019339","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPZB"
"GLS","Glutaminase","Protein Coding","47","GC02P190880","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLS"
"S100A14","S100 Calcium Binding Protein A14","Protein Coding","37","GC01M153614","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A14"
"TNXA","Tenascin XA (Pseudogene)","Pseudogene","24","GC06M032396","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNXA"
"RNASE2","Ribonuclease A Family Member 2","Protein Coding","38","GC14P021144","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASE2"
"SPATS2L","Spermatogenesis Associated Serine Rich 2 Like","Protein Coding","34","GC02P200305","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATS2L"
"GP5","Glycoprotein V Platelet","Protein Coding","39","GC03M194395","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GP5"
"TCN2","Transcobalamin 2","Protein Coding","43","GC22P030606","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCN2"
"AOC3","Amine Oxidase Copper Containing 3","Protein Coding","44","GC17P042851","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AOC3"
"PTPN13","Protein Tyrosine Phosphatase Non-Receptor Type 13","Protein Coding","44","GC04P086594","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN13"
"OPCML","Opioid Binding Protein/Cell Adhesion Molecule Like","Protein Coding","42","GC11M132414","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPCML"
"CLDN6","Claudin 6","Protein Coding","40","GC16M003014","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN6"
"FPGS","Folylpolyglutamate Synthase","Protein Coding","42","GC09P127794","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FPGS"
"DBN1","Drebrin 1","Protein Coding","39","GC05M177456","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DBN1"
"TCHP","Trichoplein Keratin Filament Binding","Protein Coding","33","GC12P109900","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCHP"
"SP100","SP100 Nuclear Antigen","Protein Coding","41","GC02P230415","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP100"
"SEPSECS","Sep (O-Phosphoserine) TRNA:Sec (Selenocysteine) TRNA Synthase","Protein Coding","43","GC04M025121","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEPSECS"
"KCTD5","Potassium Channel Tetramerization Domain Containing 5","Protein Coding","35","GC16P002682","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD5"
"CYFIP1","Cytoplasmic FMR1 Interacting Protein 1","Protein Coding","41","GC15M022867","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYFIP1"
"L3MBTL1","L3MBTL Histone Methyl-Lysine Binding Protein 1","Protein Coding","38","GC20P043507","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=L3MBTL1"
"TUBB2B","Tubulin Beta 2B Class IIb","Protein Coding","44","GC06M003224","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBB2B"
"ORC1","Origin Recognition Complex Subunit 1","Protein Coding","43","GC01M052372","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORC1"
"COQ7","Coenzyme Q7, Hydroxylase","Protein Coding","42","GC16P019067","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COQ7"
"TMED2","Transmembrane P24 Trafficking Protein 2","Protein Coding","36","GC12P123584","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMED2"
"DDX39B","DExD-Box Helicase 39B","Protein Coding","39","GC06M031530","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX39B"
"ACACA","Acetyl-CoA Carboxylase Alpha","Protein Coding","49","GC17M037084","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACACA"
"APOLD1","Apolipoprotein L Domain Containing 1","Protein Coding","34","GC12P012725","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOLD1"
"UGT1A","UDP Glucuronosyltransferase Family 1 Member A Complex Locus","Genetic Locus","10","GC02P233586","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UGT1A"
"MCOLN1","Mucolipin 1","Protein Coding","44","GC19P007523","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCOLN1"
"CLCN4","Chloride Voltage-Gated Channel 4","Protein Coding","43","GC0XP010085","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCN4"
"ALX4","ALX Homeobox 4","Protein Coding","39","GC11M044238","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALX4"
"BMP3","Bone Morphogenetic Protein 3","Protein Coding","41","GC04P081030","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP3"
"GAB1","GRB2 Associated Binding Protein 1","Protein Coding","44","GC04P143336","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAB1"
"NPHP1","Nephrocystin 1","Protein Coding","42","GC02M110122","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHP1"
"E2F5","E2F Transcription Factor 5","Protein Coding","40","GC08P085177","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=E2F5"
"SRD5A2","Steroid 5 Alpha-Reductase 2","Protein Coding","41","GC02M031522","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRD5A2"
"SCAPER","S-Phase Cyclin A Associated Protein In The ER","Protein Coding","36","GC15M076347","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCAPER"
"AMFR","Autocrine Motility Factor Receptor","Protein Coding","42","GC16M056361","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMFR"
"CNP","2',3'-Cyclic Nucleotide 3' Phosphodiesterase","Protein Coding","42","GC17P041966","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNP"
"CD24","CD24 Molecule","Protein Coding","30","GC06M106969","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD24"
"KRT13","Keratin 13","Protein Coding","43","GC17M041500","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT13"
"PRAME","Preferentially Expressed Antigen In Melanoma","Protein Coding","37","GC22M022547","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRAME"
"LAMC2","Laminin Subunit Gamma 2","Protein Coding","45","GC01P183155","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMC2"
"APBB1","Amyloid Beta Precursor Protein Binding Family B Member 1","Protein Coding","43","GC11M006396","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APBB1"
"NKX3-1","NK3 Homeobox 1","Protein Coding","42","GC08M023678","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NKX3-1"
"NDUFS6","NADH:Ubiquinone Oxidoreductase Subunit S6","Protein Coding","43","GC05P001801","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS6"
"RNF31","Ring Finger Protein 31","Protein Coding","41","GC14P024146","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF31"
"SNHG16","Small Nucleolar RNA Host Gene 16","RNA Gene","16","GC17P076559","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG16"
"DSTYK","Dual Serine/Threonine And Tyrosine Protein Kinase","Protein Coding","42","GC01M205111","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSTYK"
"TFAM","Transcription Factor A, Mitochondrial","Protein Coding","43","GC10P058385","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFAM"
"PTCH2","Patched 2","Protein Coding","45","GC01M044819","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTCH2"
"CTSS","Cathepsin S","Protein Coding","46","GC01M150730","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSS"
"UBQLN1","Ubiquilin 1","Protein Coding","42","GC09M083659","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBQLN1"
"VANGL2","VANGL Planar Cell Polarity Protein 2","Protein Coding","42","GC01P160370","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VANGL2"
"GATD3A","Glutamine Amidotransferase Like Class 1 Domain Containing 3A","Protein Coding","26","GC21P044134","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATD3A"
"NDUFAF5","NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 5","Protein Coding","36","GC20P013786","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAF5"
"RPS26","Ribosomal Protein S26","Protein Coding","42","GC12P056043","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS26"
"CBX4","Chromobox 4","Protein Coding","42","GC17M079833","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBX4"
"IL1RL1","Interleukin 1 Receptor Like 1","Protein Coding","41","GC02P102294","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RL1"
"B3GAT3","Beta-1,3-Glucuronyltransferase 3","Protein Coding","45","GC11M062633","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GAT3"
"CRX","Cone-Rod Homeobox","Protein Coding","43","GC19P047819","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRX"
"PEX10","Peroxisomal Biogenesis Factor 10","Protein Coding","42","GC01M002403","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEX10"
"TJP2","Tight Junction Protein 2","Protein Coding","46","GC09P069121","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TJP2"
"COX10","Cytochrome C Oxidase Assembly Factor Heme A:Farnesyltransferase COX10","Protein Coding","43","GC17P014069","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX10"
"PDCD4","Programmed Cell Death 4","Protein Coding","43","GC10P110871","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD4"
"XYLT2","Xylosyltransferase 2","Protein Coding","46","GC17P050347","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XYLT2"
"IL24","Interleukin 24","Protein Coding","42","GC01P206897","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL24"
"GAMT","Guanidinoacetate N-Methyltransferase","Protein Coding","46","GC19M001397","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAMT"
"PTBP1","Polypyrimidine Tract Binding Protein 1","Protein Coding","42","GC19P000797","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTBP1"
"BAIAP2","BAR/IMD Domain Containing Adaptor Protein 2","Protein Coding","42","GC17P081035","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAIAP2"
"POMGNT1","Protein O-Linked Mannose N-Acetylglucosaminyltransferase 1 (Beta 1,2-)","Protein Coding","44","GC01M046188","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POMGNT1"
"FOXRED1","FAD Dependent Oxidoreductase Domain Containing 1","Protein Coding","39","GC11P126269","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXRED1"
"FAM53B","Family With Sequence Similarity 53 Member B","Protein Coding","34","GC10M124619","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM53B"
"RORA","RAR Related Orphan Receptor A","Protein Coding","48","GC15M060488","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RORA"
"NACC1","Nucleus Accumbens Associated 1","Protein Coding","39","GC19P013117","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NACC1"
"HDAC8","Histone Deacetylase 8","Protein Coding","46","GC0XM072329","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC8"
"EPM2A","EPM2A Glucan Phosphatase, Laforin","Protein Coding","41","GC06M145382","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPM2A"
"SPIN1","Spindlin 1","Protein Coding","36","GC09P088388","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPIN1"
"EMX2","Empty Spiracles Homeobox 2","Protein Coding","42","GC10P117542","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMX2"
"PLEKHG5","Pleckstrin Homology And RhoGEF Domain Containing G5","Protein Coding","41","GC01M006466","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLEKHG5"
"CHRNA3","Cholinergic Receptor Nicotinic Alpha 3 Subunit","Protein Coding","44","GC15M078594","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRNA3"
"ITSN1","Intersectin 1","Protein Coding","42","GC21P033642","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITSN1"
"HBD","Hemoglobin Subunit Delta","Protein Coding","38","GC11M005232","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBD"
"PSMB7","Proteasome 20S Subunit Beta 7","Protein Coding","46","GC09M124353","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMB7"
"PIK3R5","Phosphoinositide-3-Kinase Regulatory Subunit 5","Protein Coding","46","GC17M008878","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3R5"
"DCTN2","Dynactin Subunit 2","Protein Coding","41","GC12M057530","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTN2"
"SLC25A6","Solute Carrier Family 25 Member 6","Protein Coding","43","GC0XM001386","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A6"
"BRD3","Bromodomain Containing 3","Protein Coding","42","GC09M134030","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD3"
"ITM2B","Integral Membrane Protein 2B","Protein Coding","42","GC13P048233","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITM2B"
"RGS1","Regulator Of G Protein Signaling 1","Protein Coding","38","GC01P192544","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS1"
"POLR1C","RNA Polymerase I And III Subunit C","Protein Coding","42","GC06P046124","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR1C"
"RANBP1","RAN Binding Protein 1","Protein Coding","43","GC22P020115","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RANBP1"
"NUCB1","Nucleobindin 1","Protein Coding","39","GC19P048900","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUCB1"
"EDAR","Ectodysplasin A Receptor","Protein Coding","42","GC02M108894","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDAR"
"SPRTN","SprT-Like N-Terminal Domain","Protein Coding","34","GC01P231337","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPRTN"
"TXNDC15","Thioredoxin Domain Containing 15","Protein Coding","36","GC05P134873","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNDC15"
"DAB2IP","DAB2 Interacting Protein","Protein Coding","39","GC09P121566","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAB2IP"
"PTPRE","Protein Tyrosine Phosphatase Receptor Type E","Protein Coding","42","GC10P127907","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRE"
"HCN2","Hyperpolarization Activated Cyclic Nucleotide Gated Potassium And Sodium Channel 2","Protein Coding","46","GC19P000589","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCN2"
"ROR2","Receptor Tyrosine Kinase Like Orphan Receptor 2","Protein Coding","48","GC09M091564","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ROR2"
"RXFP1","Relaxin Family Peptide Receptor 1","Protein Coding","43","GC04P158315","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXFP1"
"STAG2","Stromal Antigen 2","Protein Coding","45","GC0XP123960","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAG2"
"SYN1","Synapsin I","Protein Coding","44","GC0XM047571","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYN1"
"VEGFB","Vascular Endothelial Growth Factor B","Protein Coding","44","GC11P064234","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEGFB"
"CASC2","Cancer Susceptibility 2","RNA Gene","24","GC10P118046","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASC2"
"SPOP","Speckle Type BTB/POZ Protein","Protein Coding","42","GC17M049598","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPOP"
"RIPPLY2","Ripply Transcriptional Repressor 2","Protein Coding","37","GC06P083854","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIPPLY2"
"ESCO2","Establishment Of Sister Chromatid Cohesion N-Acetyltransferase 2","Protein Coding","38","GC08P027771","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESCO2"
"ADCY6","Adenylate Cyclase 6","Protein Coding","48","GC12M048766","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADCY6"
"NELFCD","Negative Elongation Factor Complex Member C/D","Protein Coding","35","GC20P058981","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NELFCD"
"MAN2A1","Mannosidase Alpha Class 2A Member 1","Protein Coding","42","GC05P109689","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAN2A1"
"ETS2","ETS Proto-Oncogene 2, Transcription Factor","Protein Coding","42","GC21P038805","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETS2"
"TP53COR1","Tumor Protein P53 Pathway Corepressor 1","RNA Gene","9","GC06U903133","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP53COR1"
"BMP5","Bone Morphogenetic Protein 5","Protein Coding","42","GC06M055728","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP5"
"ELAVL4","ELAV Like RNA Binding Protein 4","Protein Coding","39","GC01P050025","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELAVL4"
"NDUFV1","NADH:Ubiquinone Oxidoreductase Core Subunit V1","Protein Coding","45","GC11P067623","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFV1"
"KIF2C","Kinesin Family Member 2C","Protein Coding","43","GC01P044739","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF2C"
"ISG20","Interferon Stimulated Exonuclease Gene 20","Protein Coding","39","GC15P088635","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISG20"
"RXFP2","Relaxin Family Peptide Receptor 2","Protein Coding","42","GC13P031739","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXFP2"
"CARS1","Cysteinyl-TRNA Synthetase 1","Protein Coding","32","GC11M003000","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARS1"
"KCNT1","Potassium Sodium-Activated Channel Subfamily T Member 1","Protein Coding","43","GC09P135702","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNT1"
"THY1","Thy-1 Cell Surface Antigen","Protein Coding","44","GC11M119417","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THY1"
"NDUFB8","NADH:Ubiquinone Oxidoreductase Subunit B8","Protein Coding","42","GC10M100523","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFB8"
