Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"ELK1","ETS Transcription Factor ELK1","Protein Coding","44","GC0XM047635","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELK1"
"COX14","Cytochrome C Oxidase Assembly Factor COX14","Protein Coding","36","GC12P050111","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX14"
"MIR222","MicroRNA 222","RNA Gene","19","GC0XM045747","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR222"
"KCNMA1","Potassium Calcium-Activated Channel Subfamily M Alpha 1","Protein Coding","49","GC10M076869","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNMA1"
"ASPA","Aspartoacylase","Protein Coding","44","GC17P003472","2.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPA"
"PDE9A","Phosphodiesterase 9A","Protein Coding","42","GC21P042653","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE9A"
"GRN","Granulin Precursor","Protein Coding","47","GC17P044345","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRN"
"CSK","C-Terminal Src Kinase","Protein Coding","47","GC15P074782","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSK"
"CCT7","Chaperonin Containing TCP1 Subunit 7","Protein Coding","41","GC02P073233","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT7"
"ITPR2","Inositol 1,4,5-Trisphosphate Receptor Type 2","Protein Coding","46","GC12M026336","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITPR2"
"ATP1A1","ATPase Na+/K+ Transporting Subunit Alpha 1","Protein Coding","49","GC01P116372","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP1A1"
"SLC12A2","Solute Carrier Family 12 Member 2","Protein Coding","46","GC05P128083","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC12A2"
"IFT20","Intraflagellar Transport 20","Protein Coding","35","GC17M029693","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFT20"
"MAEA","Macrophage Erythroblast Attacher","Protein Coding","38","GC04P001289","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAEA"
"CXCR1","C-X-C Motif Chemokine Receptor 1","Protein Coding","43","GC02M218162","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR1"
"B9D1","B9 Domain Containing 1","Protein Coding","36","GC17M019334","2.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B9D1"
"PARK7","Parkinsonism Associated Deglycase","Protein Coding","46","GC01P007968","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARK7"
"EGLN3","Egl-9 Family Hypoxia Inducible Factor 3","Protein Coding","46","GC14M033924","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGLN3"
"KPNA5","Karyopherin Subunit Alpha 5","Protein Coding","38","GC06P116681","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA5"
"CCNE1","Cyclin E1","Protein Coding","47","GC19P029811","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNE1"
"LMX1B","LIM Homeobox Transcription Factor 1 Beta","Protein Coding","44","GC09P126614","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMX1B"
"AKAP12","A-Kinase Anchoring Protein 12","Protein Coding","40","GC06P151239","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP12"
"ATG16L1","Autophagy Related 16 Like 1","Protein Coding","43","GC02P233215","2.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATG16L1"
"CDH5","Cadherin 5","Protein Coding","47","GC16P066366","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH5"
"FCGR1A","Fc Fragment Of IgG Receptor Ia","Protein Coding","41","GC01P149754","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCGR1A"
"RYBP","RING1 And YY1 Binding Protein","Protein Coding","39","GC03M072371","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RYBP"
"RFC1","Replication Factor C Subunit 1","Protein Coding","45","GC04M039291","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFC1"
"TMEM121","Transmembrane Protein 121","Protein Coding","31","GC14P105526","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM121"
"FPGS","Folylpolyglutamate Synthase","Protein Coding","42","GC09P127794","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FPGS"
"PET100","PET100 Cytochrome C Oxidase Chaperone","Protein Coding","30","GC19P007630","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PET100"
"PHB2","Prohibitin 2","Protein Coding","41","GC12M006965","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHB2"
"RPGRIP1","RPGR Interacting Protein 1","Protein Coding","39","GC14P021288","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPGRIP1"
"LIN9","Lin-9 DREAM MuvB Core Complex Component","Protein Coding","38","GC01M226231","2.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN9"
"APOA2","Apolipoprotein A2","Protein Coding","44","GC01M161222","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOA2"
"ELAC2","ElaC Ribonuclease Z 2","Protein Coding","41","GC17M012991","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELAC2"
"B9D2","B9 Domain Containing 2","Protein Coding","40","GC19M041354","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B9D2"
"RFC5","Replication Factor C Subunit 5","Protein Coding","39","GC12P118013","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFC5"
"MIR195","MicroRNA 195","RNA Gene","17","GC17M007018","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR195"
"CISH","Cytokine Inducible SH2 Containing Protein","Protein Coding","45","GC03M050618","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CISH"
"OPRM1","Opioid Receptor Mu 1","Protein Coding","49","GC06P154075","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1"
"COIL","Coilin","Protein Coding","40","GC17M056938","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COIL"
"UQCRC1","Ubiquinol-Cytochrome C Reductase Core Protein 1","Protein Coding","42","GC03M048598","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UQCRC1"
"ABCD1","ATP Binding Cassette Subfamily D Member 1","Protein Coding","45","GC0XP153724","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCD1"
"FHL1","Four And A Half LIM Domains 1","Protein Coding","46","GC0XP136146","2.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHL1"
"EIF4EBP1","Eukaryotic Translation Initiation Factor 4E Binding Protein 1","Protein Coding","47","GC08P038007","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4EBP1"
"C9orf72","C9orf72-SMCR8 Complex Subunit","Protein Coding","41","GC09M027539","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf72"
"AIMP2","Aminoacyl TRNA Synthetase Complex Interacting Multifunctional Protein 2","Protein Coding","41","GC07P006016","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIMP2"
"WDR20","WD Repeat Domain 20","Protein Coding","35","GC14P104309","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR20"
"SAFB","Scaffold Attachment Factor B","Protein Coding","38","GC19P005623","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAFB"
"MIR204","MicroRNA 204","RNA Gene","19","GC09M070809","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR204"
"NEDD9","Neural Precursor Cell Expressed, Developmentally Down-Regulated 9","Protein Coding","42","GC06M011183","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEDD9"
"C5AR1","Complement C5a Receptor 1","Protein Coding","43","GC19P047290","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C5AR1"
"TPX2","TPX2 Microtubule Nucleation Factor","Protein Coding","41","GC20P031739","2.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPX2"
"GP9","Glycoprotein IX Platelet","Protein Coding","46","GC03P130388","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GP9"
"FAF1","Fas Associated Factor 1","Protein Coding","43","GC01M050439","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAF1"
"PACS2","Phosphofurin Acidic Cluster Sorting Protein 2","Protein Coding","39","GC14P105300","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PACS2"
"IMPDH1","Inosine Monophosphate Dehydrogenase 1","Protein Coding","49","GC07M128392","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMPDH1"
"PLK2","Polo Like Kinase 2","Protein Coding","43","GC05M058453","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLK2"
"AKAP13","A-Kinase Anchoring Protein 13","Protein Coding","44","GC15P085381","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP13"
"RAC2","Rac Family Small GTPase 2","Protein Coding","50","GC22M037227","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC2"
"CHMP2A","Charged Multivesicular Body Protein 2A","Protein Coding","38","GC19M058551","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHMP2A"
"GGCT","Gamma-Glutamylcyclotransferase","Protein Coding","39","GC07M030496","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGCT"
"RASGRP2","RAS Guanyl Releasing Protein 2","Protein Coding","45","GC11M064726","2.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASGRP2"
"LTN1","Listerin E3 Ubiquitin Protein Ligase 1","Protein Coding","34","GC21M028928","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTN1"
"SNAI1","Snail Family Transcriptional Repressor 1","Protein Coding","44","GC20P049982","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAI1"
"IGKC","Immunoglobulin Kappa Constant","Protein Coding","32","GC02M089081","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGKC"
"CLK1","CDC Like Kinase 1","Protein Coding","41","GC02M200853","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLK1"
"GTPBP3","GTP Binding Protein 3, Mitochondrial","Protein Coding","41","GC19P022230","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTPBP3"
"CKB","Creatine Kinase B","Protein Coding","46","GC14M103519","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKB"
"ARFGAP1","ADP Ribosylation Factor GTPase Activating Protein 1","Protein Coding","42","GC20P063272","2.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARFGAP1"
"CLEC11A","C-Type Lectin Domain Containing 11A","Protein Coding","39","GC19P050723","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC11A"
"IFI16","Interferon Gamma Inducible Protein 16","Protein Coding","42","GC01P158969","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI16"
"CAVIN3","Caveolae Associated Protein 3","Protein Coding","30","GC11M006319","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAVIN3"
"NUP133","Nucleoporin 133","Protein Coding","41","GC01M229441","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP133"
"PPHLN1","Periphilin 1","Protein Coding","36","GC12P042238","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPHLN1"
"BLVRB","Biliverdin Reductase B","Protein Coding","40","GC19M040447","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLVRB"
"BRD8","Bromodomain Containing 8","Protein Coding","38","GC05M138150","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRD8"
"ALG8","ALG8 Alpha-1,3-Glucosyltransferase","Protein Coding","43","GC11M078100","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALG8"
"MIR18A","MicroRNA 18a","RNA Gene","16","GC13P091422","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR18A"
"SCARA5","Scavenger Receptor Class A Member 5","Protein Coding","39","GC08M027869","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARA5"
"MYOD1","Myogenic Differentiation 1","Protein Coding","45","GC11P017741","2.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYOD1"
"CD14","CD14 Molecule","Protein Coding","45","GC05M140631","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD14"
"MYO1E","Myosin IE","Protein Coding","43","GC15M059132","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO1E"
"PURA","Purine Rich Element Binding Protein A","Protein Coding","43","GC05P140076","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PURA"
"CBFA2T2","CBFA2/RUNX1 Partner Transcriptional Co-Repressor 2","Protein Coding","37","GC20P033490","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBFA2T2"
"FCER2","Fc Fragment Of IgE Receptor II","Protein Coding","45","GC19M007689","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCER2"
"MORF4L2","Mortality Factor 4 Like 2","Protein Coding","36","GC0XM103675","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MORF4L2"
"CRYBA4","Crystallin Beta A4","Protein Coding","42","GC22P026608","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRYBA4"
"SMARCA1","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily A, Member 1","Protein Coding","39","GC0XM129447","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA1"
"CD274","CD274 Molecule","Protein Coding","45","GC09P005450","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD274"
"REG1A","Regenerating Family Member 1 Alpha","Protein Coding","41","GC02P079120","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REG1A"
"MYBBP1A","MYB Binding Protein 1a","Protein Coding","40","GC17M004538","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYBBP1A"
"CCND2","Cyclin D2","Protein Coding","50","GC12P006576","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCND2"
"CCR7","C-C Motif Chemokine Receptor 7","Protein Coding","45","GC17M040556","2.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR7"
"THRB","Thyroid Hormone Receptor Beta","Protein Coding","49","GC03M024117","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THRB"
"CRYBB3","Crystallin Beta B3","Protein Coding","41","GC22P025199","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRYBB3"
"GLUD1","Glutamate Dehydrogenase 1","Protein Coding","50","GC10M087050","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLUD1"
"PRKRA","Protein Activator Of Interferon Induced Protein Kinase EIF2AK2","Protein Coding","42","GC02M178431","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKRA"
"FGF1","Fibroblast Growth Factor 1","Protein Coding","47","GC05M142555","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF1"
"EPPIN","Epididymal Peptidase Inhibitor","Protein Coding","35","GC20M045541","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPPIN"
"OGG1","8-Oxoguanine DNA Glycosylase","Protein Coding","47","GC03P009751","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OGG1"
"AKR1C2","Aldo-Keto Reductase Family 1 Member C2","Protein Coding","46","GC10M004987","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKR1C2"
"GPAA1","Glycosylphosphatidylinositol Anchor Attachment 1","Protein Coding","41","GC08P144082","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPAA1"
"USP15","Ubiquitin Specific Peptidase 15","Protein Coding","46","GC12P062260","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP15"
"RBM17","RNA Binding Motif Protein 17","Protein Coding","38","GC10P006088","2.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM17"
"PROS1","Protein S","Protein Coding","47","GC03M093873","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PROS1"
"PNLIP","Pancreatic Lipase","Protein Coding","47","GC10P116545","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNLIP"
"C3AR1","Complement C3a Receptor 1","Protein Coding","43","GC12M008058","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C3AR1"
"CENPU","Centromere Protein U","Protein Coding","38","GC04M184694","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CENPU"
"VPS4B","Vacuolar Protein Sorting 4 Homolog B","Protein Coding","42","GC18M063389","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS4B"
"STK4","Serine/Threonine Kinase 4","Protein Coding","48","GC20P044966","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK4"
"RTN2","Reticulon 2","Protein Coding","41","GC19M045485","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTN2"
"MLX","MAX Dimerization Protein MLX","Protein Coding","42","GC17P042567","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLX"
"ATXN3","Ataxin 3","Protein Coding","44","GC14M093534","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN3"
"CACNA1C","Calcium Voltage-Gated Channel Subunit Alpha1 C","Protein Coding","49","GC12P001970","2.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1C"
"SYS1","SYS1 Golgi Trafficking Protein","Protein Coding","31","GC20P045361","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYS1"
"PADI4","Peptidyl Arginine Deiminase 4","Protein Coding","44","GC01P017308","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PADI4"
"TDO2","Tryptophan 2,3-Dioxygenase","Protein Coding","45","GC04P155854","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDO2"
"VEZF1","Vascular Endothelial Zinc Finger 1","Protein Coding","35","GC17M057971","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEZF1"
"SLAMF1","Signaling Lymphocytic Activation Molecule Family Member 1","Protein Coding","40","GC01M160608","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLAMF1"
"DCTN1","Dynactin Subunit 1","Protein Coding","45","GC02M074361","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTN1"
"IL16","Interleukin 16","Protein Coding","42","GC15P081159","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL16"
"NFIA","Nuclear Factor I A","Protein Coding","45","GC01P060865","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFIA"
"SIN3B","SIN3 Transcription Regulator Family Member B","Protein Coding","38","GC19P016829","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIN3B"
"SUFU","SUFU Negative Regulator Of Hedgehog Signaling","Protein Coding","42","GC10P102503","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUFU"
"MRPL45","Mitochondrial Ribosomal Protein L45","Protein Coding","34","GC17P038297","2.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPL45"
"OPA3","Outer Mitochondrial Membrane Lipid Metabolism Regulator OPA3","Protein Coding","38","GC19M045527","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPA3"
"MAGT1","Magnesium Transporter 1","Protein Coding","39","GC0XM077826","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGT1"
"SCHIP1","Schwannomin Interacting Protein 1","Protein Coding","35","GC03P159273","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCHIP1"
"NUP85","Nucleoporin 85","Protein Coding","40","GC17P075205","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUP85"
"CDK20","Cyclin Dependent Kinase 20","Protein Coding","41","GC09M087966","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK20"
"SNAI2","Snail Family Transcriptional Repressor 2","Protein Coding","45","GC08M048854","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAI2"
"MCPH1","Microcephalin 1","Protein Coding","41","GC08P006406","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCPH1"
"IFNAR1","Interferon Alpha And Beta Receptor Subunit 1","Protein Coding","45","GC21P033324","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNAR1"
"PRKCQ","Protein Kinase C Theta","Protein Coding","49","GC10M006393","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCQ"
"TFDP1","Transcription Factor Dp-1","Protein Coding","45","GC13P113584","2.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFDP1"
"RFX3","Regulatory Factor X3","Protein Coding","39","GC09M003214","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFX3"
"MPLKIP","M-Phase Specific PLK1 Interacting Protein","Protein Coding","36","GC07M040126","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPLKIP"
